Gene,GF1,GF2,GF3,GF4,GF5,BIF1,BIF2,BIF3,BIF4,BIF5
ENSMUSG00000037531,157.932166,148.1976039,187.5327962,137.4287758,200.1852518,158.7065474,233.9756836,175.4788025,234.7848545,222.3201264
ENSMUSG00000037533,235.4504341,245.9956614,208.3842013,185.0131513,179.483505,245.1452468,318.8897328,215.9521825,240.8906615,259.0734807
ENSMUSG00000037536,88.92578277,112.199831,96.67159769,94.5706687,129.9637675,155.5998531,177.3344981,145.3241672,144.4323481,145.795709
ENSMUSG00000037537,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000037541,206.3191604,134.9704775,130.4205907,186.2744239,116.3524294,104.640462,59.96095137,116.315934,137.4086364,149.8162037
ENSMUSG00000037542,994.0329824,1128.499318,726.3510571,1009.528672,995.4127825,660.6821051,506.6795153,832.3276955,738.3923164,821.9171492
ENSMUSG00000037544,107.4271673,157.2739222,148.2865699,110.9186988,179.5520946,243.987718,268.7363257,199.3791425,253.4937345,198.3911444
ENSMUSG00000037548,16.11762004,17.99564243,9.232091216,15.63959618,11.59243812,12.90189509,7.935435622,16.60246392,10.14745789,9.702549013
ENSMUSG00000037552,277.1609235,252.1789274,162.0285309,230.8312551,243.9030048,188.1685985,198.3478029,176.686168,164.1850286,170.5242237
ENSMUSG00000037553,39.06117263,22.1933386,31.80921989,50.82574717,31.01074031,45.84946236,49.40795545,52.04419483,35.80305204,41.06838949
ENSMUSG00000037563,3793.424564,3487.523562,3708.323746,4602.598777,4246.844088,4423.904625,3614.131974,4329.569864,3860.892069,3409.681866
ENSMUSG00000037568,20.86655663,20.86682417,14.70680312,9.548223665,13.98140833,9.66180541,18.61484746,16.05987357,18.94783867,21.64539331
ENSMUSG00000037570,92.65750446,116.1642643,113.17917,93.22387559,120.0280633,107.720664,119.9782076,100.2953338,108.8341032,112.5364386
ENSMUSG00000037572,456.1221445,545.2953549,420.4490108,365.9314976,458.0453982,627.444949,756.5029792,599.1541425,687.9915839,659.0195476
ENSMUSG00000037573,1103.731022,753.258749,477.9711015,1018.795465,820.242622,324.6366618,220.4389831,414.8800673,303.0874996,360.4790501
ENSMUSG00000037577,0.894966803,0,0,1.232800449,0.951579433,2.498843464,3.378359309,2.914427468,2.771187086,1.360058736
ENSMUSG00000037578,1.134688382,0,0,0,0,0,0,0,0,0
ENSMUSG00000037579,1.857027419,27.74720114,0.898367774,0.467403814,0.658220853,1.414925267,4.299520668,2.621699565,2.089464534,19.03151872
ENSMUSG00000037580,347.0527527,535.8213599,206.4230111,331.0257096,514.0200628,96.56376246,81.56157074,133.3417343,91.69769441,136.400131
ENSMUSG00000037583,70.28734865,24.83270601,12.86845273,78.29543405,23.30234721,3.864722164,7.837830509,8.922151986,7.496863947,3.330060509
ENSMUSG00000037593,6.388123855,6.913477096,2.850176374,5.036434566,11.56151282,9.566637023,11.65338293,1.290824021,11.58168498,4.048866514
ENSMUSG00000037594,4.511278875,5.589367241,1.811818464,3.390873164,5.570326746,2.284105949,1.543173206,3.042546981,2.108953457,2.844794885
ENSMUSG00000037600,49.46401798,75.34468389,67.5076618,34.54058108,65.81918746,36.76567012,15.63022255,22.29368724,21.38101543,32.47017003
ENSMUSG00000037601,98.31676597,75.91696569,150.6371502,113.3002003,129.8371499,110.3629815,170.4647488,139.7760567,168.6890554,124.6399257
ENSMUSG00000037603,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000037605,48.8208175,54.82349559,48.84601403,49.60709615,97.24203884,58.21848993,70.9272478,34.37211474,23.33044695,38.47569872
ENSMUSG00000037606,13.35919059,7.385168321,23.20799525,14.41180313,11.19633953,8.06666098,6.971556915,12.68639406,12.08503013,8.973603688
ENSMUSG00000037608,937.0507735,1444.700901,1053.052409,986.6069248,1437.741599,1140.914717,1330.749693,1093.152646,1203.581712,1125.086002
ENSMUSG00000037610,1.843867629,0,0,4.790549538,1.230090994,1.83518729,3.290236499,3.390213523,0,1.757985747
ENSMUSG00000037613,8.738075178,10.45520245,7.478998451,7.29536385,10.01144793,10.39858584,6.926961377,2.21612451,5.371746248,7.129258003
ENSMUSG00000037617,26.31057321,20.87894609,9.321773016,10.8706583,22.51302956,34.64964681,44.89378038,33.18570557,22.80521665,17.4708627
ENSMUSG00000037621,24.63669751,26.01521582,16.54515351,28.64467099,17.47676041,7.729444328,4.898644068,10.5830162,5.354902819,5.910161586
ENSMUSG00000037622,77.79800501,88.07251807,79.24999121,74.9836814,82.37351951,73.11092228,71.41289669,65.05901033,67.27594537,66.98951649
ENSMUSG00000037624,0,2.213096147,2.284708688,2.624785193,1.011922015,0.904205155,0.42365325,2.236955867,0.463320366,0.72227482
ENSMUSG00000037625,0,0,0,2.864467099,0,0,0.979728814,0,1.070980564,0
ENSMUSG00000037627,0,0,0,0,0,0,0.830004704,0,0,0
ENSMUSG00000037628,150.1485733,249.4574943,282.5523416,156.9809919,300.7637797,438.2261075,482.3927865,427.5692729,390.8798714,346.0915395
ENSMUSG00000037636,2.606216655,4.564823604,9.511034645,7.304413346,10.23264112,6.231065314,11.82583789,3.899796212,10.66145676,11.71756166
ENSMUSG00000037638,28.77115107,48.84994544,59.90025235,35.99360737,46.94807098,57.7234484,26.45267797,35.27314226,30.30932005,46.63800025
ENSMUSG00000037640,19.6281604,23.22549185,21.73755919,11.84755369,17.80812013,24.47904788,28.46166631,24.62033248,29.76902313,23.81032413
ENSMUSG00000037643,33.72954974,25.29221085,34.65503759,26.323299,25.24029307,34.81302684,27.19947628,31.96290059,31.69322678,39.1354233
ENSMUSG00000037646,129.1812364,124.3646255,121.322415,107.1482711,100.8243712,148.8056319,140.7330979,116.4174852,142.5563231,143.9205238
ENSMUSG00000037649,21.24002198,28.28155219,24.78218703,42.58100514,27.05953076,26.52625919,20.13182823,22.97585894,22.22628499,13.00153468
ENSMUSG00000037652,88.09943644,98.88225239,91.3893686,74.68783788,74.78121581,84.2493632,82.08027704,67.46879317,86.72289885,82.79837449
ENSMUSG00000037653,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000037656,66.23152086,69.72757751,52.70857922,64.16562582,70.61697538,70.27219284,42.77506671,62.43920393,60.26562932,59.92986504
ENSMUSG00000037660,0,0,0,0,0,0,0,0,0,0.840715072
ENSMUSG00000037661,46.45406079,32.49061157,67.89959917,67.16235328,64.36455279,52.17266784,89.48531813,83.6403288,59.01000977,57.65369644
ENSMUSG00000037664,389.685486,331.7187634,1741.530055,377.7931662,360.1513836,1092.356714,868.3856246,1304.02723,1335.284264,1591.547481
ENSMUSG00000037669,72.24913304,71.09197845,81.53553783,73.74420602,74.07150324,89.98363617,89.41962084,79.80268369,78.71430462,82.6412621
ENSMUSG00000037674,143.0195226,145.2315966,138.9553245,123.8423902,120.9647771,124.2593893,144.5007681,105.6579869,127.9314174,132.5589959
ENSMUSG00000037679,382.2628803,376.0926627,231.1363844,373.7007172,400.4153555,243.661344,245.6911801,241.2206624,222.4997159,240.8015914
ENSMUSG00000037681,0.104562353,1.27988892,0.266762255,0.187029269,0.11323459,0.741822974,1.211885791,0.789075943,0.510415491,0.562916788
ENSMUSG00000037683,0,7.144251728,1.851068837,1.92282534,2.346343838,1.945748728,2.959580204,1.796740483,3.235226275,0
ENSMUSG00000037685,111.1857983,90.63887093,85.39363565,59.34425511,58.13147814,144.0478077,148.7110974,115.5053016,111.5252681,121.5589351
ENSMUSG00000037686,109.9724476,105.6077448,15.20409592,113.5579082,123.9141232,4.835836427,0.347354753,15.2311281,0.380128058,3.3230991
ENSMUSG00000037689,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000037692,22.35045564,32.34342619,33.15455843,31.77783571,15.05641304,34.09187426,27.54795323,19.94071909,33.15488465,24.16458935
ENSMUSG00000037697,177.1606566,201.6186119,220.8319702,174.9140913,286.3898577,302.8257724,497.8917667,284.3264716,303.6700313,322.1013069
ENSMUSG00000037703,122.4122778,131.385562,224.1991429,115.9081031,102.2076428,101.2328192,127.5443892,111.847883,113.1093607,153.6105059
ENSMUSG00000037705,0,12.30016504,4.09975418,0,2.330234721,6.763264967,3.759970506,6.158126516,11.14378583,3.330060509
ENSMUSG00000037706,756.7448339,614.7929035,614.8456929,785.0408421,622.5678971,559.8775577,386.1166719,550.008938,513.0342313,501.4599476
ENSMUSG00000037708,0,0,0,0,0.538309955,0,0,0,0,0
ENSMUSG00000037709,30.62541838,17.52172647,78.2529821,31.07687182,15.52124509,48.94745262,33.10006175,93.57233459,60.53189998,75.24289771
ENSMUSG00000037710,612.8178211,662.2054936,500.0313062,677.9238802,815.5821525,270.5305515,241.0132882,296.2154459,262.3902382,367.1391711
ENSMUSG00000037712,230.7713019,144.7510779,169.920996,229.8180012,143.6763792,219.9920048,116.2682174,204.3389133,166.9454759,172.6874802
ENSMUSG00000037716,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000037720,513.207894,351.6040775,466.7022497,507.6770054,424.4604062,518.0350459,530.7712594,511.0827213,467.0517273,492.1534281
ENSMUSG00000037722,123.8252283,137.0362434,134.4920944,154.8691218,144.8997379,108.3988311,72.30673213,112.5017923,108.7886304,132.478582
ENSMUSG00000037725,114.1942356,136.2761461,125.9648579,115.8622213,156.3638738,165.8343945,200.1797146,182.2483606,189.8862566,133.5990977
ENSMUSG00000037727,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000037730,184.9114462,162.2052236,309.3436071,148.703684,301.4363422,393.5166241,331.5721722,321.0172338,467.2228739,272.2859061
ENSMUSG00000037731,199.8796477,240.0494914,114.8968994,201.4675193,259.8211714,158.4536087,129.3242034,144.5388622,140.2984539,104.0643909
ENSMUSG00000037736,18.5839508,50.81019844,14.23044575,11.19299344,37.66872596,11.35713215,16.50552326,8.25146603,22.78851266,15.55758463
ENSMUSG00000037737,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000037738,6.433940514,2.124184689,1.595579188,5.600214982,0,0.867886245,1.10516,1.005407586,1.923742726,0
ENSMUSG00000037740,489.5843238,432.4751825,582.4801095,510.272363,621.0094101,466.0756688,534.245711,427.3302657,517.1208796,508.943539
ENSMUSG00000037742,30146.03508,27659.04102,24344.87689,32044.59471,30231.62384,26454.41859,23507.92167,26368.94508,23881.38455,22116.53275
ENSMUSG00000037747,1.148984739,0,0.880482987,2.955434985,0,1.010709823,1.030803584,0,3.375607978,0.870793149
ENSMUSG00000037750,218.5497247,212.8758633,167.7813245,228.5480992,171.4148158,184.5385498,141.434518,183.0064879,177.719757,179.4694266
ENSMUSG00000037752,5.746292523,4.73003924,5.756804679,4.197501492,4.743368866,6.763263787,7.837830509,6.312486108,5.949707745,5.094256251
ENSMUSG00000037754,140.626906,123.6105852,74.33791446,146.1571403,122.4826524,76.8017924,57.16977373,74.4968902,73.85463585,72.0409735
ENSMUSG00000037759,18.63530498,26.61881367,21.61503323,18.24426114,32.47480895,17.1319852,12.21511114,18.94723594,15.51773404,13.25696398
ENSMUSG00000037761,104.9361706,101.7861792,72.19781041,108.573517,126.9472908,75.25352555,101.64607,117.7676729,79.40746042,111.8234465
ENSMUSG00000037762,27.01531818,43.40281817,24.3839609,11.70000331,41.74891655,15.10840664,11.98358424,26.86894126,15.28505749,22.08378038
ENSMUSG00000037771,2.196479645,1.18250981,0,0,0,0.966180541,1.959457627,0,0,0.832515127
ENSMUSG00000037772,59.95754717,70.83257687,129.686344,96.29813571,68.68007367,63.6926364,57.74597045,97.07173024,39.17763079,61.84462921
ENSMUSG00000037773,121.389616,107.3985414,120.0072739,115.5938828,93.03899659,104.6260908,73.42238063,115.7942573,91.59893818,104.0147891
ENSMUSG00000037780,413.5388489,343.6429386,442.0122839,417.8514427,477.6785893,315.2695613,251.2653343,383.2142611,359.1954323,386.1062195
ENSMUSG00000037784,34.15580021,16.28666093,21.43082766,27.77762434,22.65356949,36.36310713,13.16508715,21.86853523,26.99949575,21.99128351
ENSMUSG00000037787,122.1066324,123.077846,129.6628448,123.2706969,126.1135437,101.8206802,102.0513072,108.7737364,101.1818856,121.100535
ENSMUSG00000037788,427.6606622,584.2649072,890.1425812,405.2763985,498.3671906,952.1979925,1178.219096,1069.266221,1066.122057,1111.162988
ENSMUSG00000037790,0,0,0.919175195,0,0,0,0,0,0,0
ENSMUSG00000037791,75.1988265,79.30180627,94.81497475,86.60941123,104.7374695,92.45285859,127.8434597,89.71874608,92.56822071,103.6626166
ENSMUSG00000037795,139.4589956,187.4867054,187.1392705,115.0650458,139.8481665,226.1171373,317.5504349,209.3635577,316.3948023,214.2536241
ENSMUSG00000037797,1.098239823,3.54752943,3.676700781,6.267356627,3.713631738,1.932361082,0,0.40863657,1.45036162,1.89109834
ENSMUSG00000037798,13376.88306,29260.53564,6656.484235,12766.21287,28272.15641,4405.028403,1803.06443,4790.227929,3749.857051,5849.461087
ENSMUSG00000037801,5.363965172,3.862059897,0,0,1.438436699,1.051691961,1.970990971,3.572688501,2.909193331,0
ENSMUSG00000037805,3368.5519,3234.923578,2915.052211,3836.553529,3506.523252,3201.117789,2842.79845,3176.271186,2966.702998,3118.736779
ENSMUSG00000037808,53.95909699,78.14176409,48.71595504,48.69908218,56.37727345,56.41683358,76.01415245,62.54330621,58.15927023,64.15750727
ENSMUSG00000037813,22.75488952,13.68824109,49.29052835,21.00609206,19.8915634,34.78249948,17.25771884,29.62473191,31.05843635,34.53501992
ENSMUSG00000037815,328.1080462,295.6906815,307.8885679,303.1277576,291.7112546,265.3017433,236.6468104,266.2986471,267.5090315,259.3572948
ENSMUSG00000037816,34.13015746,37.12885885,15.89401219,20.06771166,26.04914736,12.14976878,12.66841578,6.776134612,12.81660907,12.61920292
ENSMUSG00000037818,52.5754324,38.96693397,53.32379499,43.26663485,52.65747691,41.2125076,38.72785493,36.26642935,38.85781501,43.02463459
ENSMUSG00000037820,744.5203829,855.3105954,750.5798953,722.4743975,828.3830161,725.036393,687.7470982,688.0950673,672.4510511,703.3497923
ENSMUSG00000037822,643.4209183,562.7501809,702.8194751,776.8487154,636.9429122,618.8532091,321.3033085,668.9270305,369.1040762,686.8916958
ENSMUSG00000037824,644.6651218,582.9773363,739.7521494,627.3182948,532.4586339,638.6669388,508.5049392,562.0955751,562.264796,705.0918012
ENSMUSG00000037826,82.40659458,84.21531338,57.237634,68.48675144,78.3749621,49.87995747,36.94496172,52.59797424,44.2946331,36.72376706
ENSMUSG00000037827,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000037833,0,5.76303288,4.92652674,0.93314442,4.969611753,2.27346907,5.059463006,2.180940063,2.604678327,1.665030254
ENSMUSG00000037843,0,0,0.919175195,0,0,0,0,0,0,0
ENSMUSG00000037845,80.81563384,102.499223,44.19288474,58.23185536,67.27640126,78.44937397,79.2945615,60.23149086,76.65464904,84.82253005
ENSMUSG00000037846,34.49502094,38.28715087,53.87231412,24.98646001,45.4269481,32.83498745,22.21305979,51.30628438,55.37490114,52.79564164
ENSMUSG00000037847,46.69680008,39.03677302,42.53967377,52.40329363,39.97341537,52.04897833,41.67914649,50.85904229,34.68190915,53.42580771
ENSMUSG00000037849,24.84262023,47.1951209,7.509121635,23.52748762,52.28625319,9.464599117,1.065235475,10.66734954,6.676012416,5.089108759
ENSMUSG00000037851,131.311788,125.9975726,185.6948712,114.805099,122.0747787,186.5694772,243.1207079,209.2655902,209.4598107,200.1805065
ENSMUSG00000037852,24.48133358,16.41415983,39.78640925,22.386297,19.98259932,15.04993646,6.431003241,34.11311928,29.24325556,12.28761529
ENSMUSG00000037855,0,1.779146634,3.459434927,1.438372935,1.997683125,0.72698694,0.736873939,0,0,1.426772395
ENSMUSG00000037857,92.54979781,127.1202634,90.51121968,81.30859496,85.38151796,108.6780012,119.4456892,105.2083399,137.6016809,120.4344935
ENSMUSG00000037860,18.64240604,26.36042254,13.90317366,15.26998691,20.56587068,16.1034933,31.38204902,23.58622015,19.39955013,14.134594
ENSMUSG00000037868,0.791935114,0.170791582,0.133497929,1.160121345,0.678250044,0.559458439,1.412763633,0,0.618295402,0.12087301
ENSMUSG00000037872,108.3314593,127.0512697,217.6997197,111.0957168,170.4123641,393.8099233,388.2189047,347.7932002,332.9666992,308.1440625
ENSMUSG00000037876,152.5623781,212.3694237,133.9540774,140.5040593,172.4610494,141.8626587,107.3632511,126.1606949,121.8183085,110.6741862
ENSMUSG00000037885,168.5785496,199.7877684,192.6683026,154.0063514,183.84668,232.943082,365.0949286,190.4289143,276.5969891,251.4909901
ENSMUSG00000037887,126.9502523,119.0964831,89.53977477,110.0250047,164.8861025,128.3173221,103.6839356,123.8104621,80.86980273,101.6300668
ENSMUSG00000037890,21.91928386,37.09303245,28.52680929,26.72841227,15.79983341,16.95535597,16.58745139,20.97601803,13.30571406,21.89429695
ENSMUSG00000037892,8.384791353,5.519984846,25.41733884,6.153013769,3.448692617,18.32066531,14.09896516,24.7077791,16.84857011,15.89511745
ENSMUSG00000037894,2198.995253,2190.098306,2486.594116,2512.414925,2540.629915,2942.832419,3585.597927,3071.373466,3417.689815,2739.641379
ENSMUSG00000037896,462.0289684,522.5800507,460.0927447,398.5596698,421.4922355,595.0262125,641.8515,488.567671,577.302702,528.6349405
ENSMUSG00000037902,238.9117822,202.7897029,223.5676282,217.807285,186.8792552,290.0433437,207.2781911,287.0159475,265.8258438,245.2934512
ENSMUSG00000037904,78.73905797,83.08417003,178.177661,73.94614401,92.14196907,262.8042478,375.3891203,247.6442004,294.1573622,242.3195887
ENSMUSG00000037905,526.3073044,392.0228249,491.5184355,634.9498643,536.5705645,523.4981264,475.0050368,470.6457066,457.9515378,500.9901041
ENSMUSG00000037907,44.53602832,61.08333643,46.32670962,57.45234458,36.01717097,46.4176077,40.90715289,50.68859708,41.18812459,43.59469233
ENSMUSG00000037913,18.28106342,16.62069825,20.15107863,15.33341943,12.19425165,17.20089737,17.65609596,20.57473872,8.836360468,18.97019219
ENSMUSG00000037916,532.5378094,495.3557962,579.8568735,527.9650596,591.9033991,537.8894686,540.37326,544.6525576,579.2067035,592.8848841
ENSMUSG00000037921,50.83845483,43.73752478,8.785035335,35.64550103,44.58283911,16.53372346,6.095511392,20.19742733,10.41523327,10.72305466
ENSMUSG00000037922,73.6777549,49.70269257,81.46636377,80.90071345,44.6074415,82.7924441,55.29105977,94.12185003,67.53541772,88.16841477
ENSMUSG00000037924,16.24476144,7.952859763,6.807433276,16.73408306,4.708486036,0,0,1.804712414,0,5.044182263
ENSMUSG00000037926,189.3520343,309.5500984,177.3694935,185.6151777,239.0508671,236.8773306,220.0596562,194.5094857,209.2596023,191.1194734
ENSMUSG00000037933,303.8826191,277.9018482,256.3146357,269.4670538,287.21907,301.2321472,308.3879875,269.0456997,351.6597036,296.1027253
ENSMUSG00000037935,304.0675529,332.9255575,238.8973755,333.4857533,359.1679517,310.9716879,378.2090745,343.317124,337.2096771,305.8909093
ENSMUSG00000037936,826.6496006,667.5123936,602.1582706,817.5977618,688.6415212,429.8274413,357.1349203,485.6847389,429.7000536,584.4638555
ENSMUSG00000037938,67.46567349,66.30441302,62.18202333,78.37485632,75.22819633,51.95266002,43.80266262,51.12177464,49.61722581,38.9124034
ENSMUSG00000037940,44.35815319,13.95870426,31.57296938,14.72576732,9.184853939,29.74871572,52.02004469,21.02228384,17.23568919,14.02227297
ENSMUSG00000037942,4136.730956,3188.29036,3546.836175,4326.557848,3343.116849,1209.218586,573.9534451,1662.483532,1041.290286,1825.369186
ENSMUSG00000037944,26.35775574,22.46768639,16.54515351,33.41878283,23.30234721,6.763263787,2.939186441,8.922151986,7.496863947,7.492636144
ENSMUSG00000037946,96.04535641,86.4884867,95.72823682,81.04751926,67.62619079,141.4689866,68.41622262,100.5449156,111.6440346,83.5810409
